WikiRevId,LastTimestamp,ShouldRevert,NotSure,LooksGood
enwiki:945192612,1586088058,0,0,1
enwiki:947396236,1586088052,0,0,1
enwiki:948338619,1586087994,0,0,1
enwiki:946257528,1586087982,0,1,0
enwiki:944884469,1586087967,0,0,1
enwiki:947777059,1586087957,0,0,1
enwiki:947103957,1586087949,0,0,1
enwiki:948235557,1586087941,1,0,0
enwiki:944635884,1586087930,0,0,1
enwiki:948067472,1586087919,0,0,1
enwiki:947195283,1586087899,0,0,1
enwiki:947646310,1586087889,0,1,0
enwiki:948535139,1586087871,0,0,1
enwiki:948592560,1586087858,0,0,1
enwiki:946701701,1586087845,0,0,1
enwiki:947924104,1586087829,0,0,1
enwiki:947267519,1586087820,0,0,1
enwiki:946481372,1586087813,0,0,1
enwiki:947449754,1586087806,0,0,1
enwiki:945977354,1586087798,0,0,1
enwiki:948530999,1586087792,0,0,1
enwiki:947428970,1586087776,0,0,1
enwiki:948165687,1586057814,0,0,2
enwiki:946630577,1586056125,0,0,1
enwiki:947952895,1586056105,0,0,1
enwiki:946109411,1586056096,0,0,1
enwiki:945632560,1586056084,0,0,1
enwiki:947059362,1586056074,0,1,0
enwiki:947888845,1586056053,0,0,1
enwiki:945981631,1586056041,0,0,1
enwiki:946927053,1586056026,0,0,1
enwiki:947382324,1586055961,0,0,1
enwiki:945902661,1586055951,0,0,1
enwiki:947037578,1586055943,0,0,1
enwiki:944650577,1586055935,0,0,1
enwiki:947278285,1586055926,0,0,1
enwiki:946850157,1586055917,0,0,1
enwiki:947408543,1586052695,0,0,1
enwiki:946852912,1586052680,0,0,1
enwiki:946648879,1586052671,0,0,1
enwiki:947613039,1586052663,0,0,1
enwiki:946286989,1586052650,0,0,1
enwiki:948582494,1586051973,0,0,1
enwiki:946470154,1586051964,0,0,1
enwiki:948709501,1586051953,0,0,1
enwiki:948340448,1586051886,1,0,0
enwiki:945658683,1586051858,0,0,1
enwiki:946709831,1586051840,0,0,1
enwiki:947385486,1586051829,0,0,1
enwiki:947910429,1586051819,0,0,1
enwiki:947951408,1586047851,0,0,1
enwiki:947816002,1586047843,0,0,1
enwiki:946854476,1586047834,0,0,1
enwiki:939681535,1586047825,0,0,1
enwiki:947155467,1586047810,0,0,1
enwiki:948498183,1586047785,0,0,1
enwiki:946360133,1586047766,0,0,1
enwiki:947892074,1586047725,1,0,0
enwiki:946754601,1586047704,0,0,1
enwiki:947378561,1586047688,0,0,1
enwiki:949149671,1586040899,1,0,0
enwiki:949149426,1586040774,1,0,0
enwiki:949148658,1586040705,1,0,0
enwiki:949148777,1586040673,0,0,1
enwiki:949148873,1586040574,1,0,0
enwiki:949148704,1586040531,0,1,0
enwiki:949145295,1586039171,0,0,1
enwiki:949145463,1586039164,0,1,0
enwiki:949145299,1586039153,0,0,1
enwiki:949145301,1586039143,0,0,1
enwiki:949144805,1586039134,1,0,0
enwiki:949145103,1586039129,0,1,0
enwiki:949145170,1586039122,1,0,0
enwiki:949145193,1586039110,1,0,0
enwiki:949145271,1586039102,1,0,0
enwiki:949145286,1586039092,1,0,0
enwiki:949145233,1586039067,0,0,1
enwiki:949145226,1586039063,0,1,0
enwiki:949145203,1586039056,0,0,1
enwiki:949145181,1586039050,0,0,1
enwiki:949145183,1586039043,0,0,1
enwiki:949145154,1586039037,0,0,1
enwiki:949145086,1586039032,0,1,0
enwiki:949145087,1586039020,1,0,0
enwiki:949145061,1586039003,0,0,1
enwiki:949145059,1586038996,0,0,1
enwiki:949145030,1586038991,0,0,1
enwiki:949144987,1586038988,0,0,1
enwiki:949144961,1586038976,0,0,1
enwiki:949144960,1586038960,0,0,1
enwiki:949144950,1586038954,0,1,0
enwiki:949144938,1586038950,0,1,0
enwiki:949144923,1586038948,0,1,0
enwiki:949144913,1586038945,0,1,0
enwiki:949144835,1586038936,0,1,0
enwiki:949144831,1586038929,0,0,1
enwiki:949144816,1586038918,1,0,0
enwiki:949144799,1586038901,0,1,0
enwiki:949144772,1586038894,0,1,0
enwiki:949144752,1586038888,0,1,0
enwiki:949144206,1586038878,0,1,0
enwiki:949144216,1586038869,0,1,0
enwiki:949144217,1586038851,0,0,1
enwiki:949144230,1586038842,0,1,0
enwiki:949144231,1586038834,1,0,0
enwiki:949144232,1586038824,0,1,0
enwiki:949144244,1586038814,0,1,0
enwiki:949144533,1586038809,0,0,1
enwiki:949144250,1586038800,0,1,0
enwiki:949144255,1586038788,0,0,1
enwiki:949144492,1586038780,0,1,0
enwiki:949144475,1586038777,0,1,0
enwiki:949143799,1586038773,0,1,0
enwiki:949144327,1586038765,0,0,1
enwiki:949144358,1586038749,0,0,1
enwiki:949143866,1586038741,0,0,1
enwiki:949143979,1586038731,0,1,0
enwiki:949144052,1586038717,0,1,0
enwiki:949144064,1586038715,0,1,0
enwiki:949144226,1586038710,1,0,0
enwiki:949144254,1586038685,1,0,0
enwiki:949133700,1586035024,1,0,0
enwiki:949133709,1586034949,0,0,1
enwiki:949133733,1586034927,0,1,0
enwiki:949127023,1586032883,0,1,0
enwiki:949127021,1586032623,0,0,1
enwiki:949126948,1586032614,0,0,1
enwiki:949126760,1586032608,0,0,1
enwiki:949126757,1586032585,0,0,1
enwiki:949126623,1586032572,0,1,0
enwiki:949126625,1586032524,0,0,1
enwiki:949125829,1586032488,0,0,1
enwiki:949125825,1586032481,0,0,1
enwiki:949125661,1586032254,0,0,1
enwiki:949125662,1586032214,0,0,1
enwiki:949125534,1586032181,0,1,0
enwiki:949125536,1586032157,0,0,1
enwiki:949125123,1586032137,0,0,1
enwiki:949125119,1586032111,0,0,1
enwiki:949125063,1586032056,0,0,1
enwiki:949124870,1586031971,0,0,1
enwiki:949124872,1586031954,0,0,1
enwiki:949124602,1586031904,0,0,1
enwiki:949124603,1586031892,0,0,1
enwiki:949124514,1586031875,0,0,1
enwiki:949124479,1586031813,0,0,1
enwiki:949124443,1586031776,0,0,1
enwiki:949124000,1586031765,0,0,1
enwiki:949124001,1586031755,0,0,1
enwiki:949123767,1586031746,0,0,1
enwiki:949123766,1586031618,0,0,1
enwiki:949123401,1586031571,0,0,1
enwiki:949123108,1586031566,0,1,0
enwiki:949122936,1586031541,0,0,1
enwiki:949122693,1586031424,0,0,1
enwiki:949122692,1586031290,0,0,1
enwiki:949120779,1586031274,0,0,1
enwiki:949120849,1586031207,1,0,0
enwiki:949121566,1586031191,0,0,1
enwiki:949120937,1586030891,1,0,0
enwiki:949121005,1586030696,1,0,0
enwiki:949095425,1586022500,0,1,0
enwiki:949095500,1586022472,1,0,0
enwiki:949095533,1586022369,1,0,0
enwiki:949068302,1586011562,1,0,0
enwiki:946775352,1586009852,0,0,1
enwiki:948550767,1586009842,0,0,1
enwiki:947066328,1586009825,0,0,1
enwiki:946144947,1586009810,0,0,1
enwiki:947476802,1586009800,0,0,1
enwiki:948248675,1586009789,0,0,1
enwiki:948598967,1586009778,0,0,1
enwiki:947050825,1586009765,0,0,1
enwiki:948450771,1586009757,0,0,1
enwiki:945195773,1586009741,0,0,1
enwiki:948255444,1585996793,0,0,1
enwiki:947163532,1585996779,0,1,0
enwiki:948128452,1585996769,1,0,0
enwiki:947388528,1585996754,0,0,1
enwiki:946264378,1585996745,0,0,1
enwiki:948464821,1585996734,0,0,1
enwiki:947766948,1585996725,0,0,1
enwiki:945858727,1585996716,0,0,1
enwiki:945517109,1585996705,0,1,0
enwiki:945870880,1585996695,0,0,1
enwiki:946523978,1585996684,0,0,1
enwiki:947437027,1585996673,0,0,1
enwiki:947043387,1585996662,0,0,1
enwiki:948531877,1585996649,0,0,1
enwiki:948545038,1585996639,0,1,0
enwiki:948323772,1585996627,0,0,1
enwiki:939723363,1585996619,0,0,1
enwiki:945824854,1585996609,0,0,1
enwiki:948277437,1585996598,0,0,1
enwiki:947968310,1585996585,0,0,1
enwiki:948649677,1585995073,0,0,1
enwiki:948405108,1585995065,0,1,1
enwiki:948231270,1585995058,0,0,1
enwiki:947700063,1585995037,0,0,1
enwiki:947684466,1585995016,0,0,1
enwiki:946241351,1585995006,0,0,1
enwiki:946322451,1585994999,0,0,1
enwiki:948254548,1585994988,0,0,1
enwiki:944353611,1585994979,0,0,1
enwiki:946128522,1585994894,0,0,1
enwiki:945802882,1585994881,0,0,1
enwiki:946221554,1585994872,0,0,1
enwiki:946921778,1585994863,0,0,1
enwiki:947933838,1585994855,0,0,1
enwiki:948234421,1585994845,0,0,1
enwiki:947225437,1585994836,0,0,1
enwiki:946766686,1585994824,0,0,1
enwiki:946204081,1585994813,0,0,1
enwiki:947700938,1585994803,0,0,1
enwiki:947556365,1585994794,0,0,1
enwiki:948714748,1585994784,0,0,1
enwiki:948586989,1585994777,0,0,1
enwiki:947721548,1585994764,0,0,1
enwiki:939955281,1585994756,0,0,1
enwiki:947955450,1585994743,0,0,1
enwiki:945507463,1585994735,0,0,1
enwiki:944763642,1585994727,0,0,1
enwiki:948586171,1585994719,0,0,1
enwiki:946668209,1585994711,0,0,1
enwiki:948105821,1585994698,0,0,1
enwiki:946256260,1585994689,0,0,1
enwiki:947449712,1585994681,0,1,0
enwiki:948286304,1585994657,0,0,1
enwiki:947440017,1585994642,0,0,1
enwiki:945170718,1585994615,0,0,1
enwiki:941907768,1585994606,0,0,1
enwiki:948320462,1585994597,0,0,1
enwiki:948014607,1585994583,0,0,1
enwiki:948530043,1585994562,0,0,1
enwiki:946462294,1585994545,0,0,1
enwiki:948337104,1585994535,0,0,1
enwiki:948643136,1585994521,0,0,1
enwiki:945113256,1585994513,0,0,1
enwiki:946634503,1585994503,0,0,1
enwiki:947243010,1585992725,0,0,1
enwiki:948449182,1585992717,0,0,1
enwiki:946355525,1585992704,0,0,1
enwiki:946191622,1585992692,0,0,1
enwiki:947518480,1585992684,0,0,1
enwiki:946817725,1585992672,0,0,1
enwiki:948304540,1585992656,0,0,1
enwiki:945990353,1585992645,0,0,1
enwiki:945803193,1585992625,0,0,1
enwiki:948328775,1585992574,0,0,1
enwiki:947210832,1585992567,0,0,1
enwiki:947075624,1585992556,0,0,1
enwiki:948331851,1585992546,0,0,1
enwiki:943014981,1585992530,0,0,1
enwiki:948692278,1585992518,0,0,1
enwiki:946467151,1585992511,0,0,1
enwiki:946738799,1585992500,0,0,1
enwiki:947753343,1585992486,0,1,0
enwiki:948318536,1585992475,0,1,0
enwiki:946618507,1585992465,0,0,1
enwiki:947067773,1585992449,0,0,1
enwiki:943095776,1585992437,0,0,1
enwiki:948324242,1585992420,0,0,1
enwiki:948580501,1585992412,0,0,1
enwiki:948597943,1585992407,0,0,1
enwiki:946478909,1585992398,0,1,0
enwiki:946858692,1585992374,0,0,1
enwiki:948086118,1585992316,0,1,0
enwiki:948328390,1585992305,0,0,1
enwiki:948719967,1585992295,0,0,1
enwiki:948472324,1585992289,0,0,1
enwiki:948549765,1585992283,0,0,1
enwiki:946484731,1585992277,0,0,1
enwiki:947799633,1585992263,0,0,1
enwiki:946681928,1585992257,0,0,1
enwiki:947253089,1585992250,0,0,1
enwiki:946545624,1585992237,0,0,1
enwiki:945507654,1585992225,0,0,1
enwiki:946148010,1585992212,0,1,0
enwiki:946143283,1585992204,0,0,1
enwiki:948414608,1585992194,0,0,1
enwiki:948339899,1585992186,0,0,1
enwiki:946033887,1585991689,0,0,1
enwiki:948081618,1585991670,1,0,0
enwiki:947129119,1585991659,0,0,1
enwiki:947617861,1585991627,0,0,1
enwiki:948248716,1585991617,0,0,1
enwiki:946751091,1585991473,0,0,1
enwiki:948319058,1585991461,0,0,1
enwiki:947892389,1585991392,0,0,1
enwiki:948525537,1585991383,0,0,1
enwiki:948002478,1585991377,0,0,1
enwiki:946568269,1585991369,0,0,1
enwiki:945286888,1585991358,0,1,0
enwiki:948711040,1585991282,0,0,1
enwiki:948183807,1585991272,0,0,1
enwiki:947551464,1585991263,0,0,1
enwiki:948610622,1585991248,0,0,1
enwiki:946491439,1585991239,0,0,1
enwiki:946270936,1585991231,0,0,1
enwiki:944472559,1585991214,0,0,1
enwiki:946468287,1585991204,0,0,1
enwiki:947585703,1585991194,0,0,1
enwiki:947777690,1585991179,0,0,1
enwiki:945080124,1585991169,0,1,0
enwiki:947603503,1585991156,0,0,1
enwiki:946413394,1585991146,0,0,1
enwiki:946745451,1585991133,0,0,1
enwiki:944178747,1585991123,0,0,1
enwiki:947505946,1585991111,0,0,1
enwiki:946891031,1585991099,0,0,1
enwiki:949028207,1585990416,0,0,1
enwiki:949028282,1585990260,0,0,1
enwiki:949027367,1585990121,0,0,1
enwiki:949027375,1585990009,0,0,1
enwiki:946222579,1585989708,0,0,1
enwiki:947215764,1585989699,0,0,1
enwiki:947881536,1585989685,0,0,1
enwiki:947525252,1585989673,0,0,1
enwiki:945510670,1585989666,0,0,1
enwiki:949027119,1585989455,0,0,1
enwiki:949026994,1585989443,0,0,1
enwiki:949026992,1585989413,0,0,1
enwiki:949026906,1585989396,0,0,1
enwiki:949026870,1585989322,0,0,1
enwiki:949026859,1585989258,0,0,1
enwiki:949026803,1585989231,0,0,1
enwiki:949026794,1585989223,0,0,1
enwiki:949026766,1585989177,0,0,1
enwiki:949026745,1585989168,0,0,1
enwiki:949026702,1585989147,0,0,1
enwiki:949026704,1585989132,0,0,1
enwiki:949026187,1585989126,0,0,1
enwiki:949026188,1585989109,0,0,1
enwiki:949025231,1585989007,1,0,0
enwiki:949025459,1585988809,1,0,0
enwiki:945463141,1585978625,0,0,1
enwiki:946741349,1585978609,0,0,1
enwiki:948255989,1585978599,0,0,1
enwiki:943039258,1585978575,0,0,1
enwiki:946587271,1585978561,0,0,1
enwiki:946785380,1585978545,0,0,1
enwiki:948262853,1585978539,0,1,0
enwiki:947276479,1585978527,0,0,1
enwiki:946519545,1585978437,0,0,1
enwiki:947412852,1585978431,0,0,1
enwiki:945615361,1585978424,0,0,1
enwiki:946627377,1585978409,0,0,1
enwiki:948460607,1585978399,0,0,1
enwiki:947990217,1585978390,0,0,1
enwiki:945691786,1585978378,0,0,1
enwiki:946132864,1585978370,0,0,1
enwiki:948241077,1585978363,0,0,1
enwiki:944030427,1585978352,0,0,1
enwiki:947655789,1585978346,0,0,1
enwiki:947306708,1585978339,0,0,1
enwiki:947170514,1585978327,0,0,1
enwiki:947689718,1585978320,0,0,1
enwiki:942547413,1585978310,0,0,1
enwiki:947669992,1585978304,0,0,1
enwiki:948099226,1585978296,0,0,1
enwiki:946765201,1585978281,0,1,0
enwiki:947489903,1585978268,0,0,1
enwiki:949007369,1585976352,0,0,1
enwiki:949007365,1585976333,0,0,1
enwiki:949007332,1585976322,0,0,1
enwiki:949007335,1585976294,0,0,1
enwiki:949007120,1585976282,0,1,0
enwiki:949007116,1585976269,0,0,1
enwiki:949006869,1585976259,0,1,0
enwiki:949006834,1585976128,1,0,0
enwiki:949006799,1585976049,0,0,1
enwiki:949006747,1585976032,0,0,1
enwiki:949006733,1585976019,0,0,1
enwiki:949006710,1585976000,0,0,1
enwiki:949006441,1585975990,0,0,1
enwiki:949006373,1585975979,0,1,0
enwiki:949006372,1585975842,0,0,1
enwiki:949004655,1585975831,0,0,1
enwiki:949004203,1585975808,1,0,0
enwiki:949004210,1585974896,0,0,1
enwiki:949004376,1585974880,0,0,1
enwiki:949004551,1585974863,0,0,1
enwiki:949002453,1585974679,1,0,0
enwiki:949002461,1585974372,1,0,0
enwiki:949002587,1585974335,1,0,0
enwiki:949002632,1585974267,0,0,1
enwiki:949002657,1585973923,1,0,0
enwiki:948514245,1585963817,0,0,1
enwiki:948213821,1585963807,0,0,1
enwiki:947438778,1585963796,0,0,1
enwiki:942932039,1585963780,0,0,1
enwiki:947540990,1585963765,0,0,1
enwiki:945859703,1585963751,0,0,1
enwiki:948051253,1585963629,0,0,1
enwiki:943486134,1585963618,0,0,1
enwiki:946770701,1585963604,0,0,1
enwiki:946154172,1585963595,0,0,1
enwiki:947154959,1585963585,0,0,1
enwiki:947755859,1585963564,0,0,1
enwiki:945487921,1585963502,1,0,0
enwiki:939704881,1585963488,0,0,1
enwiki:948217305,1585963477,0,0,1
enwiki:947621321,1585963461,0,0,1
enwiki:948446298,1585963451,0,0,1
enwiki:948366740,1585963443,0,0,1
enwiki:947836669,1585963434,0,0,1
enwiki:946515222,1585963426,0,0,1
enwiki:947670270,1585963417,0,0,1
enwiki:947710229,1585963405,0,0,1
enwiki:946873654,1585963394,0,0,1
enwiki:948237596,1585963380,0,0,1
enwiki:948549872,1585963372,0,0,1
enwiki:945136024,1585963344,0,0,1
enwiki:948649853,1585963328,0,0,1
enwiki:947541795,1585963319,0,0,1
enwiki:948586607,1585963217,0,0,1
enwiki:946598393,1585963180,0,0,1
enwiki:948669037,1585963165,0,0,1
enwiki:948940563,1585947666,0,0,1
enwiki:948940454,1585947658,0,0,1
enwiki:948940455,1585947603,0,0,1
enwiki:948940312,1585947591,0,0,1
enwiki:948938783,1585947567,0,0,1
enwiki:948938789,1585947184,1,0,0
enwiki:948938716,1585947145,0,0,1
enwiki:948938584,1585946984,0,0,1
enwiki:948938537,1585946967,0,0,1
enwiki:948938292,1585946921,0,0,1
enwiki:948937650,1585946905,0,0,1
enwiki:948937648,1585946823,0,0,1
enwiki:948937616,1585946811,0,0,1
enwiki:948937396,1585946603,0,0,1
enwiki:948937397,1585946593,0,0,1
enwiki:948937282,1585946533,0,0,1
enwiki:948936995,1585946518,0,0,1
enwiki:948936996,1585946480,0,0,1
enwiki:948936330,1585946457,0,0,1
enwiki:948936781,1585946376,0,0,1
enwiki:948936337,1585946328,1,0,0
enwiki:948936339,1585946307,0,0,1
enwiki:948935857,1585946054,0,0,1
enwiki:948935570,1585946044,0,0,1
enwiki:948935469,1585945981,0,0,1
enwiki:948935346,1585945891,0,0,1
enwiki:948935345,1585945857,0,0,1
enwiki:948935205,1585945829,0,0,1
enwiki:948935134,1585945794,0,0,1
enwiki:948935015,1585945767,0,0,1
enwiki:948935017,1585945740,0,0,1
enwiki:948934950,1585945717,0,0,1
enwiki:948934949,1585945704,0,0,1
enwiki:948933682,1585945691,0,0,1
enwiki:948933680,1585945386,1,0,0
enwiki:948933621,1585945332,0,0,1
enwiki:948933565,1585945258,0,1,0
enwiki:948932193,1585945238,0,0,1
enwiki:948932276,1585945217,0,1,0
enwiki:948932318,1585945014,1,0,0
enwiki:948932355,1585944994,0,0,1
enwiki:948902968,1585934898,0,0,1
enwiki:948902969,1585934713,0,0,1
enwiki:948902868,1585934705,0,0,1
enwiki:948902867,1585934676,0,0,1
enwiki:948902806,1585934665,0,0,1
enwiki:948902811,1585934645,0,1,0
enwiki:948902696,1585934636,0,0,1
enwiki:948902697,1585934628,0,1,0
enwiki:948902529,1585934611,0,0,1
enwiki:948902321,1585934571,1,0,0
enwiki:948902322,1585934536,0,1,0
enwiki:948902137,1585934495,0,1,0
enwiki:948902138,1585934479,0,0,1
enwiki:948901990,1585934431,0,0,1
enwiki:948901988,1585934421,0,0,1
enwiki:948901576,1585934377,0,0,1
enwiki:948901573,1585934360,1,0,0
enwiki:948901509,1585934264,0,0,1
enwiki:948901491,1585934215,0,0,2
enwiki:948901256,1585934212,0,0,1
enwiki:948901272,1585934209,0,0,1
enwiki:948901278,1585934207,0,0,1
enwiki:948901285,1585934205,0,0,1
enwiki:948901299,1585934202,0,0,1
enwiki:948901306,1585934198,0,0,1
enwiki:948901312,1585934195,0,0,1
enwiki:948901243,1585934192,0,0,1
enwiki:948901314,1585934191,0,0,1
enwiki:948901336,1585934188,0,0,1
enwiki:948901351,1585934186,0,0,1
enwiki:948901241,1585934185,0,0,1
enwiki:948901355,1585934182,0,0,1
enwiki:948901361,1585934180,0,0,1
enwiki:948900885,1585934177,0,0,1
enwiki:948900968,1585934173,0,0,1
enwiki:948901043,1585934170,0,0,1
enwiki:948901137,1585934166,0,0,1
enwiki:948901149,1585934163,0,0,1
enwiki:948901329,1585934159,0,0,1
enwiki:948901313,1585934146,1,0,0
enwiki:948901172,1585934143,0,1,0
enwiki:948901173,1585934098,0,0,1
enwiki:948901093,1585934082,0,0,1
enwiki:948901065,1585934072,0,0,1
enwiki:948900992,1585934050,0,0,1
enwiki:948900979,1585934039,0,0,1
enwiki:948900847,1585934009,0,0,1
enwiki:948900850,1585934003,0,0,1
enwiki:948900491,1585933972,0,0,1
enwiki:948900373,1585933952,0,0,1
enwiki:948900327,1585933833,0,0,1
enwiki:948900267,1585933792,0,0,1
enwiki:948900106,1585933781,0,0,1
enwiki:948900105,1585933757,0,0,1
enwiki:948899957,1585933727,0,0,1
enwiki:948891913,1585933700,0,0,1
enwiki:948891889,1585933655,0,0,1
enwiki:948899822,1585933638,0,0,1
enwiki:948899340,1585933624,0,0,1
enwiki:948899259,1585933609,0,0,1
enwiki:948899273,1585933435,1,0,0
enwiki:948897936,1585933022,0,1,0
enwiki:948897901,1585932993,1,0,0
enwiki:948897829,1585932971,0,0,1
enwiki:948897760,1585932961,0,0,1
enwiki:948897761,1585932937,0,0,1
enwiki:948897721,1585932929,0,0,1
enwiki:948897723,1585932919,0,0,1
enwiki:948897541,1585932912,0,0,1
enwiki:948897392,1585932906,0,0,1
enwiki:948897394,1585932852,0,0,1
enwiki:948897347,1585932830,0,1,0
enwiki:948897202,1585932810,0,0,1
enwiki:948897166,1585932797,0,0,1
enwiki:948897119,1585932749,0,1,0
enwiki:948897098,1585932739,0,0,1
enwiki:948897057,1585932723,0,0,1
enwiki:948897017,1585932718,0,0,1
enwiki:948896946,1585932704,0,1,0
enwiki:948896945,1585932696,0,0,1
enwiki:948896901,1585932692,0,0,1
enwiki:948896907,1585932675,0,0,1
enwiki:948896877,1585932670,0,0,1
enwiki:948896786,1585932664,0,1,0
enwiki:948896788,1585932652,0,0,1
enwiki:948896759,1585932634,0,0,1
enwiki:948896687,1585932626,0,0,1
enwiki:948896663,1585932618,0,0,1
enwiki:948896652,1585932593,0,1,0
enwiki:948896597,1585932588,0,0,1
enwiki:948896584,1585932583,0,1,0
enwiki:948896556,1585932566,0,0,1
enwiki:948896540,1585932561,0,0,1
enwiki:948896494,1585932551,0,0,1
enwiki:948896425,1585932546,0,0,1
enwiki:948896427,1585932530,0,0,1
enwiki:948896399,1585932518,0,0,1
enwiki:948896310,1585932506,0,0,1
enwiki:948896313,1585932497,0,0,1
enwiki:948896262,1585932482,0,0,1
enwiki:948896081,1585932469,0,0,1
enwiki:948896080,1585932457,0,0,1
enwiki:948896046,1585932412,0,0,1
enwiki:948896016,1585932403,0,0,1
enwiki:948895935,1585932394,0,1,0
enwiki:948895937,1585932384,0,0,1
enwiki:948895906,1585932363,0,1,0
enwiki:948895884,1585932353,0,0,1
enwiki:948895731,1585932345,0,0,1
enwiki:948895722,1585932337,0,0,1
enwiki:948895658,1585932328,0,0,1
enwiki:948895532,1585932284,0,0,1
enwiki:948895533,1585932261,0,0,1
enwiki:948895444,1585932234,0,0,1
enwiki:948895361,1585932219,0,0,1
enwiki:948895365,1585932192,0,0,1
enwiki:948895343,1585932177,0,1,0
enwiki:948894787,1585932164,0,0,1
enwiki:948894788,1585932157,0,0,1
enwiki:948894794,1585932136,0,0,1
enwiki:948894804,1585932120,0,0,1
enwiki:948895103,1585932106,0,0,1
enwiki:948894379,1585932083,0,0,1
enwiki:948894618,1585932070,0,1,0
enwiki:948894664,1585932024,1,0,0
enwiki:948894772,1585931997,0,1,0
enwiki:948890843,1585931961,1,0,0
enwiki:948890922,1585931956,0,1,0
enwiki:948891809,1585930978,0,0,1
enwiki:948891703,1585930971,0,0,1
enwiki:948891705,1585930943,0,0,1
enwiki:948891631,1585930930,0,0,1
enwiki:948891634,1585930911,0,0,1
enwiki:948891504,1585930897,0,0,1
enwiki:948891364,1585930890,0,0,1
enwiki:948891367,1585930846,0,0,1
enwiki:948889483,1585930827,0,0,1
enwiki:948889486,1585930805,0,0,1
enwiki:948889416,1585930171,1,0,0
enwiki:948889396,1585930140,0,0,1
enwiki:948888973,1585930123,0,0,1
enwiki:948888930,1585930116,0,0,1
enwiki:948888802,1585929977,0,0,1
enwiki:948888805,1585929959,0,0,1
enwiki:948888624,1585929948,0,0,1
enwiki:948888626,1585929925,0,0,1
enwiki:948888559,1585929907,0,0,1
enwiki:948888563,1585929875,0,0,1
enwiki:948888522,1585929864,0,1,0
enwiki:948888521,1585929857,0,0,1
enwiki:948888488,1585929849,0,0,1
enwiki:948888321,1585929843,0,0,1
enwiki:948888323,1585929829,0,0,1
enwiki:948888282,1585929784,0,1,0
enwiki:948888263,1585929773,0,0,1
enwiki:948887887,1585929757,0,0,1
enwiki:948887157,1585929751,0,0,1
enwiki:948887150,1585929638,0,1,0
enwiki:948887145,1585929589,0,0,1
enwiki:948887147,1585929569,0,0,1
enwiki:948886881,1585929427,0,1,0
enwiki:948886879,1585929386,0,0,1
enwiki:948886880,1585929378,0,0,1
enwiki:948886714,1585929301,0,0,1
enwiki:948886514,1585929290,0,0,1
enwiki:948886516,1585929228,0,1,0
enwiki:948886494,1585929180,0,0,1
enwiki:948886252,1585929168,0,1,0
enwiki:948886255,1585929161,0,0,1
enwiki:948886182,1585929142,0,0,1
enwiki:948886058,1585929080,0,0,1
enwiki:948886061,1585929055,0,0,1
enwiki:948886033,1585929038,0,0,1
enwiki:948885956,1585929016,0,0,1
enwiki:948885957,1585929004,0,1,0
enwiki:948885854,1585928993,0,0,1
enwiki:948885758,1585928978,0,0,1
enwiki:948885678,1585928944,0,0,1
enwiki:948885681,1585928914,0,0,1
enwiki:948885656,1585928896,0,1,0
enwiki:948885531,1585928886,0,0,1
enwiki:948885532,1585928878,0,0,1
enwiki:948885372,1585928862,0,0,1
enwiki:948885335,1585928839,0,1,0
enwiki:948885254,1585928778,0,0,1
enwiki:948885253,1585928765,0,0,1
enwiki:948885216,1585928752,0,0,1
enwiki:948884992,1585928732,0,0,1
enwiki:948884991,1585928725,0,0,1
enwiki:948884912,1585928690,0,0,1
enwiki:948884833,1585928643,0,1,0
enwiki:948884832,1585928619,0,1,0
enwiki:948884724,1585928610,0,0,1
enwiki:948884725,1585928595,0,0,1
enwiki:948884245,1585928567,0,0,1
enwiki:948884242,1585928550,0,1,0
enwiki:948884183,1585928433,0,1,0
enwiki:948884144,1585928395,0,0,1
enwiki:948884062,1585928370,0,0,1
enwiki:948884064,1585928358,0,0,1
enwiki:948884032,1585928342,1,0,0
enwiki:948883842,1585928333,0,0,1
enwiki:948883841,1585928320,0,0,1
enwiki:948883676,1585928289,0,0,1
enwiki:948883677,1585928255,0,0,1
enwiki:948883591,1585928229,0,0,1
enwiki:948883592,1585928207,0,0,1
enwiki:948883468,1585928195,0,0,1
enwiki:948883471,1585928179,0,1,0
enwiki:948883383,1585928166,0,0,1
enwiki:948883384,1585928138,0,0,1
enwiki:948883332,1585928119,0,0,1
enwiki:948883222,1585928107,0,0,1
enwiki:948883115,1585928085,0,0,1
enwiki:948883081,1585928045,0,0,1
enwiki:948883080,1585928002,0,0,1
enwiki:948883046,1585927996,0,0,1
enwiki:948882807,1585927985,0,0,1
enwiki:948882808,1585927972,0,0,1
enwiki:948882243,1585927956,0,0,1
enwiki:948882244,1585927776,1,0,0
enwiki:948882151,1585927711,0,0,1
enwiki:948882152,1585927701,0,0,1
enwiki:948882069,1585927685,0,0,1
enwiki:948882068,1585927652,1,0,0
enwiki:948881997,1585927645,0,0,1
enwiki:948881953,1585927631,0,1,0
enwiki:948881512,1585927597,0,0,1
enwiki:948881515,1585927586,0,0,1
enwiki:948881465,1585927475,0,0,1
enwiki:948881368,1585927448,0,0,1
enwiki:948881372,1585927431,0,0,1
enwiki:948881310,1585927412,0,0,1
enwiki:948881227,1585927406,0,0,1
enwiki:948881228,1585927387,0,1,0
enwiki:948880554,1585927370,0,0,1
enwiki:948880555,1585927201,1,0,0
enwiki:948880468,1585927174,0,0,1
enwiki:948880437,1585927154,0,0,1
